Client ID;Age;Gender;Interest;VisitTime;City;Device;OS;VisitPage;AdsTool;VisitNumber;ViewedPage;Registration
11766;0;2;5;16;1;0;1;0;4;0;2;0
11767;0;1;5;12;1;0;1;1;2;0;3;0
11768;0;2;1;22;1;0;1;0;1;1;4;0
11769;2;0;6;20;0;0;1;1;2;0;1;0
11770;3;1;2;22;0;0;1;1;5;1;4;0
11771;0;2;6;22;0;0;1;1;3;0;3;0
11772;1;0;9;12;1;0;1;0;0;1;6;0
11773;1;1;7;11;1;0;1;1;3;0;1;0
11774;0;1;6;5;0;0;1;1;0;0;2;0
11775;2;1;8;18;1;0;1;1;0;0;0;0
11776;1;1;6;17;1;0;1;1;4;0;6;0
11777;1;1;1;16;1;0;1;0;5;1;3;0
11778;1;1;5;3;0;0;1;1;3;0;0;0
11779;4;1;8;3;1;0;1;0;3;0;5;0
11780;0;0;4;7;0;0;1;1;5;0;3;0
11781;2;2;3;20;1;0;1;1;0;1;6;0
11782;0;2;3;13;0;0;1;0;1;0;1;0
11783;0;1;1;17;1;0;1;0;0;0;5;0
11784;1;2;3;12;0;0;1;1;4;0;2;0
11785;0;1;8;10;0;0;1;0;4;1;3;0
11786;0;0;9;21;0;0;1;1;5;0;2;0
11787;1;1;1;13;0;0;1;1;1;1;6;0
11788;3;1;5;4;1;0;1;1;3;0;0;0
11789;0;2;4;12;0;0;1;1;1;0;3;0
11790;0;0;6;18;0;0;1;0;3;0;3;0
11791;2;1;2;17;0;0;1;1;0;0;3;0
11792;1;2;4;7;1;0;1;1;1;1;2;0
11793;4;0;4;17;1;0;1;1;0;0;5;0
11794;1;2;8;3;1;0;1;1;2;1;6;0
11795;3;2;9;7;0;0;1;1;4;1;5;0
11796;3;2;6;19;0;0;1;0;2;1;3;0
11797;4;0;5;21;0;0;1;1;0;1;5;0
11798;0;2;9;22;1;0;1;1;5;1;4;0
11799;1;2;1;20;0;0;1;1;0;0;5;0
11800;4;2;2;23;0;0;1;1;1;0;6;0
11801;2;0;6;7;0;0;1;0;3;0;0;0
11802;1;2;1;5;0;0;1;1;3;1;0;0
11803;0;1;6;14;0;0;1;1;1;0;3;0
11804;2;1;2;7;0;0;1;0;0;0;4;0
11805;2;0;3;22;1;0;1;1;5;0;3;0
11806;2;1;2;18;1;0;1;1;3;0;0;0
11807;4;2;5;22;1;0;1;0;2;1;6;0
11808;1;2;3;15;1;0;1;0;3;0;4;0
11809;1;2;2;0;1;0;1;0;4;0;4;0
11810;0;0;9;16;1;0;1;1;3;1;1;0
11811;4;0;8;19;1;0;1;1;1;1;3;0
11812;0;2;9;3;1;0;1;1;5;0;0;0
11813;4;2;1;23;0;0;1;1;1;1;5;0
11814;2;1;7;17;0;0;1;1;2;1;4;0
11815;3;2;4;16;0;0;1;0;4;0;3;0
11816;3;1;3;4;0;0;1;1;3;0;6;0
11817;3;2;2;4;0;0;1;0;5;1;6;0
11818;4;1;3;8;1;0;1;1;0;0;4;0
11819;1;2;8;23;0;0;1;0;1;0;2;0
11820;0;2;8;15;1;0;1;0;4;1;1;0
11821;3;2;3;17;1;0;1;1;4;1;5;0
11822;0;2;7;17;0;0;1;1;2;0;4;0
11823;2;1;2;5;1;0;1;1;0;0;6;0
11824;2;2;9;19;1;0;1;0;5;1;3;0
11825;0;0;8;15;1;0;1;0;0;0;5;0
11826;3;2;3;21;0;0;1;0;0;1;5;0
11827;2;1;6;21;1;0;1;1;1;0;0;0
11828;4;1;0;4;0;0;1;0;0;1;3;0
11829;2;0;7;11;1;0;1;0;5;1;0;0
11830;0;1;7;16;1;0;1;0;1;1;0;0
11831;4;1;5;3;1;0;1;0;0;1;2;0
11832;2;2;8;20;0;0;1;1;4;0;6;0
11833;4;2;3;17;0;0;1;0;5;1;2;0
11834;4;0;1;15;0;0;1;1;1;0;5;0
11835;4;1;8;10;1;0;1;1;2;1;3;0
11836;4;1;8;19;1;0;1;0;0;0;4;0
11837;4;0;2;23;0;0;1;1;4;0;2;0
11838;4;1;7;5;1;0;1;1;0;1;3;0
11839;2;2;6;23;0;0;1;1;1;1;0;0
11840;1;1;0;7;0;0;1;1;2;1;0;0
11841;1;1;6;16;0;0;1;1;3;1;5;0
11842;3;2;3;1;1;0;1;0;4;1;5;0
11843;3;2;0;12;0;0;1;1;0;0;6;0
11844;0;1;8;19;1;0;1;0;1;1;1;0
11845;0;0;8;20;1;0;1;0;4;0;0;0
11846;4;2;7;13;0;0;1;1;5;1;1;0
11847;2;0;4;21;0;0;1;0;3;1;6;0
11848;3;2;1;3;0;0;1;0;3;0;1;0
11849;1;0;2;16;1;0;1;1;5;1;4;0
11850;4;1;0;17;0;0;1;1;3;0;3;0
11851;4;0;7;23;0;0;1;0;1;0;5;0
11852;0;1;9;1;1;0;1;0;4;1;2;0
11853;1;2;6;7;0;0;1;0;0;1;1;0
11854;4;2;8;3;0;0;1;1;2;1;3;0
11855;0;0;3;22;1;0;1;0;3;1;5;0
11856;1;2;0;3;0;0;1;1;2;1;1;0
11857;3;0;7;10;0;0;1;0;5;0;5;0
11858;4;2;1;22;1;0;1;1;0;0;3;0
11859;0;0;8;1;0;0;1;0;0;1;5;0
11860;0;2;0;9;1;0;1;1;4;0;2;0
11861;3;0;7;3;1;0;1;1;0;1;2;0
11862;1;1;3;12;0;0;1;1;5;1;2;0
11863;3;1;7;14;0;0;1;1;1;0;6;0
11864;0;0;2;4;1;0;1;0;1;1;2;0
11865;4;0;4;21;1;0;1;1;2;1;1;0
11866;1;0;9;8;0;0;1;0;2;1;3;0
11867;1;1;7;7;0;0;1;0;3;0;5;0
11868;3;2;5;3;0;0;1;0;0;0;0;0
11869;2;1;3;16;1;0;1;1;5;0;6;0
11870;1;0;9;14;1;0;1;1;0;1;5;0
11871;2;1;9;13;1;0;1;0;4;1;4;0
11872;1;2;5;0;0;0;1;1;1;0;1;0
11873;3;2;1;0;0;0;1;0;1;0;6;0
11874;3;0;4;20;1;0;1;1;1;0;4;0
11875;2;1;9;8;1;0;1;1;3;0;0;0
11876;1;0;7;0;1;0;1;1;3;0;2;0
11877;2;2;7;11;1;0;1;0;1;1;3;0
11878;0;0;2;16;1;0;1;0;5;0;0;0
11879;1;1;6;9;0;0;1;1;1;0;5;0
11880;2;0;9;13;1;0;1;0;3;1;5;0
11881;0;2;4;18;0;0;1;1;1;1;1;0
11882;3;0;0;20;1;0;1;0;3;0;4;0
11883;4;0;4;20;1;0;1;0;4;0;3;0
11884;3;2;8;22;0;0;1;0;4;0;2;0
11885;3;1;1;5;1;0;1;1;0;0;6;0
11886;1;1;4;3;0;0;1;0;4;1;6;0
11887;3;0;0;8;1;0;1;1;1;1;5;0
11888;4;0;7;22;1;0;1;0;1;0;0;0
11889;2;1;2;13;0;0;1;1;3;1;3;0
11890;2;2;0;17;1;0;1;0;5;0;5;0
11891;0;2;8;4;1;0;1;0;1;0;0;0
11892;3;0;5;20;0;0;1;1;2;0;3;0
11893;0;0;8;15;0;0;1;0;2;0;2;0
11894;3;2;1;20;1;0;1;1;5;0;3;0
11895;0;0;4;11;1;0;1;1;1;1;2;0
11896;1;2;5;23;1;0;1;1;3;1;0;0
11897;3;1;0;15;1;0;1;1;0;1;1;0
11898;0;2;9;17;1;0;1;0;3;1;5;0
11899;4;0;3;6;0;0;1;1;2;1;2;0
11900;0;1;7;23;1;0;1;1;0;0;6;0
11901;2;1;6;13;0;0;1;0;0;1;5;0
11902;2;2;0;22;1;0;1;0;5;0;1;0
11903;1;0;3;3;0;0;1;1;2;0;2;0
11904;4;1;8;12;0;0;1;0;5;1;1;0
11905;3;1;6;1;1;0;1;0;1;0;4;0
11906;3;1;3;12;0;0;1;0;4;1;0;0
11907;2;2;5;17;1;0;1;1;1;1;5;0
11908;3;1;8;17;1;0;1;1;4;0;6;0
11909;1;1;7;20;0;0;1;1;1;0;1;0
11910;3;1;7;16;1;0;1;0;2;0;6;0
11911;0;2;8;12;0;0;1;1;3;0;2;0
11912;4;0;7;6;1;0;1;1;1;0;0;0
11913;0;0;6;21;0;0;1;0;5;0;4;0
11914;2;0;3;14;1;0;1;1;1;1;3;0
11915;1;1;1;22;0;0;1;1;1;1;4;0
11916;3;0;9;14;0;0;1;1;0;0;5;0
11917;4;2;3;23;0;0;1;0;5;1;6;0
11918;0;0;8;3;1;0;1;0;1;1;1;0
11919;1;1;6;12;0;0;1;1;3;1;0;0
11920;3;1;1;1;1;0;1;1;3;1;1;0
11921;1;1;1;23;0;0;1;0;3;0;1;0
11922;4;1;8;6;1;0;1;1;3;0;5;0
11923;3;1;5;14;1;0;1;0;2;1;3;0
11924;4;0;8;19;1;0;1;1;1;0;1;0
11925;2;1;9;5;0;0;1;1;4;1;4;0
11926;0;0;5;18;0;0;1;0;5;1;1;0
11927;2;0;2;9;0;0;1;0;1;0;4;0
11928;4;2;1;0;0;0;1;1;4;0;4;0
11929;2;1;4;3;0;0;1;1;0;1;6;0
11930;0;2;6;3;1;0;1;1;3;1;4;0
11931;1;2;9;22;0;0;1;0;2;0;0;0
11932;4;1;8;9;0;0;1;1;2;0;4;0
11933;0;0;6;7;0;0;1;0;2;0;6;0
11934;4;1;9;10;0;0;1;0;2;0;2;0
11935;1;1;7;15;0;0;1;1;2;1;0;0
11936;2;0;4;23;0;0;1;0;5;0;1;0
11937;2;2;6;14;1;0;1;0;3;1;3;0
11938;2;1;9;3;0;0;1;1;1;1;5;0
11939;0;2;0;15;0;0;1;1;3;1;0;0
11940;4;0;0;8;0;0;1;0;1;0;3;0
11941;1;2;2;18;0;0;1;0;3;1;4;0
11942;2;0;5;14;1;0;1;1;3;1;2;0
11943;1;0;7;7;1;0;1;1;0;0;4;0
11944;4;0;5;15;0;0;1;1;0;0;2;0
11945;3;2;1;18;0;0;1;0;3;1;3;0
11946;4;2;9;12;0;0;1;0;5;1;0;0
11947;2;2;1;13;1;0;1;1;4;1;5;0
11948;2;2;1;12;1;0;1;0;3;1;1;0
11949;3;2;7;11;1;0;1;1;1;0;0;0
11950;0;0;5;12;0;0;1;0;1;0;3;0
11951;0;1;2;15;0;0;1;0;3;1;6;0
11952;2;1;1;6;0;0;1;1;0;1;6;0
11953;4;2;9;10;0;0;1;1;5;0;6;0
11954;0;0;5;13;0;0;1;0;2;0;1;0
11955;3;0;1;12;0;0;1;1;3;1;5;0
11956;4;0;4;13;1;0;1;0;3;1;6;0
11957;2;0;4;19;1;0;1;1;1;0;4;0
11958;1;0;0;9;0;0;1;0;2;0;5;0
11959;3;1;6;23;1;0;1;0;1;1;2;0
11960;2;1;7;17;0;0;1;1;4;1;3;0
11961;4;1;1;23;0;0;1;0;0;0;0;0
11962;4;0;6;10;1;0;1;0;5;0;6;0
11963;0;1;4;18;0;0;1;0;0;1;3;0
11964;2;0;3;22;0;0;1;0;1;1;0;0
11965;2;0;5;15;1;0;1;0;4;1;2;0
11966;4;1;2;9;1;0;1;0;0;1;0;0
11967;0;0;3;0;1;0;1;0;1;0;1;0
11968;4;0;9;9;0;0;1;0;5;1;1;0
11969;3;2;7;15;0;0;1;1;5;0;4;0
11970;1;1;2;11;1;0;1;0;5;0;0;0
11971;2;2;3;7;1;0;1;0;4;1;2;0
11972;2;2;5;4;0;0;1;0;1;0;4;0
11973;0;2;1;8;0;0;1;1;0;1;6;0
11974;0;0;9;21;0;0;1;1;4;0;1;0
11975;1;0;9;23;0;0;1;0;3;0;4;0
11976;2;0;1;15;1;0;1;0;5;1;3;0
11977;2;0;0;23;1;0;1;0;1;1;6;0
11978;3;1;7;23;0;0;1;0;0;1;6;0
11979;1;2;9;6;0;0;1;0;4;1;1;0
11980;1;0;6;10;1;0;1;0;1;0;2;0
11981;4;0;0;7;1;0;1;0;1;1;6;0
11982;4;1;4;2;1;0;1;0;1;0;6;0
11983;0;2;1;5;1;0;1;1;3;0;0;0
11984;0;1;8;19;1;0;1;1;2;0;0;0
11985;0;1;4;13;1;0;1;0;1;0;2;0
11986;4;1;5;0;1;0;1;1;2;1;6;0
11987;1;0;9;1;1;0;1;0;4;1;4;0
11988;3;2;0;21;0;0;1;0;1;1;2;0
11989;0;0;9;23;0;0;1;0;5;0;0;0
11990;1;2;5;0;0;0;1;0;2;1;3;0
11991;2;1;5;22;1;0;1;0;3;0;6;0
11992;1;0;1;0;0;0;1;1;3;1;3;0
11993;1;1;5;19;1;0;1;0;2;1;4;0
11994;2;2;6;21;0;0;1;1;1;1;6;0
11995;4;2;5;6;1;0;1;0;2;1;4;0
11996;3;0;3;12;1;0;1;1;2;0;0;0
11997;2;0;8;9;1;0;1;0;5;1;4;0
11998;4;2;7;18;1;0;1;1;4;0;4;0
11999;2;2;1;7;0;0;1;1;0;0;1;0
12000;3;1;3;7;0;0;1;0;1;0;6;0
12001;0;2;1;14;1;0;1;0;5;1;6;0
12002;0;2;0;17;1;0;1;1;2;1;1;0
12003;2;1;5;2;1;0;1;1;3;1;2;0
12004;3;1;5;12;1;0;1;0;1;0;3;0
12005;3;1;9;21;0;0;1;0;0;1;0;0
12006;3;1;9;12;0;0;1;1;5;0;6;0
12007;3;2;4;20;1;0;1;1;1;0;0;0
12008;1;1;2;17;0;0;1;1;1;1;6;0
12009;3;2;6;3;1;0;1;1;1;0;0;0
12010;2;2;3;20;0;0;1;1;2;1;5;0
12011;2;0;1;6;1;0;1;0;4;1;2;0
12012;3;2;0;21;1;0;1;0;2;1;6;0
12013;0;1;2;1;0;0;1;0;4;0;0;0
12014;1;0;0;3;1;0;1;1;1;0;2;0
12015;0;2;0;11;0;0;1;0;0;0;5;0
12016;1;0;5;21;1;0;1;1;4;1;1;0
12017;1;1;0;5;1;0;1;0;0;1;0;0
12018;3;2;2;4;1;0;1;1;4;0;6;0
12019;3;1;0;21;0;0;1;0;4;1;3;0
12020;2;2;1;13;1;0;1;1;0;0;5;0
12021;2;0;6;22;1;0;1;1;5;0;2;0
12022;2;0;1;0;1;0;1;1;5;0;1;0
12023;4;2;6;16;1;0;1;1;2;1;0;0
12024;4;2;2;8;1;0;1;0;4;0;2;0
12025;1;1;8;17;0;0;1;1;2;1;0;0
12026;4;0;6;0;0;0;1;1;4;0;6;0
12027;1;1;9;2;1;0;1;0;0;0;4;0
12028;3;1;0;12;0;0;1;0;4;1;2;0
12029;2;2;2;4;1;0;1;1;3;0;0;0
12030;2;1;6;3;0;0;1;1;4;0;0;0
12031;4;2;8;22;1;0;1;1;2;1;4;0
12032;1;1;7;17;0;0;1;0;2;1;2;0
12033;4;1;5;2;0;0;1;1;3;0;6;0
12034;0;0;5;18;0;0;1;0;4;1;4;0
12035;0;1;4;2;1;0;1;1;3;1;1;0
12036;4;1;2;22;1;0;1;0;0;1;0;0
12037;0;2;5;1;0;0;1;0;2;1;2;0
12038;2;1;4;0;0;0;1;0;0;0;2;0
12039;1;2;8;7;0;0;1;0;3;1;4;0
12040;2;2;6;20;1;0;1;0;5;0;4;0
12041;1;1;6;13;0;0;1;0;4;0;4;0
12042;1;0;2;4;1;0;1;1;3;1;2;0
12043;3;2;3;0;0;0;1;0;4;1;6;0
12044;2;0;4;14;1;0;1;1;3;0;2;0
12045;4;1;9;0;0;0;1;1;5;0;1;0
12046;3;1;7;8;0;0;1;0;0;0;4;0
12047;3;1;9;9;1;0;1;0;4;1;6;0
12048;4;0;3;7;0;0;1;1;4;0;1;0
12049;1;0;4;15;1;0;1;0;5;1;6;0
12050;0;1;7;0;1;0;1;0;2;1;1;0
12051;3;1;0;1;1;0;1;0;3;0;1;0
12052;3;0;2;8;0;0;1;0;4;0;2;0
12053;4;1;9;9;0;0;1;0;3;1;5;0
12054;4;0;0;16;1;0;1;0;4;0;5;0
12055;1;1;8;12;0;0;1;0;1;1;5;0
12056;2;2;6;8;1;0;1;1;1;1;4;0
12057;3;0;8;2;0;0;1;1;2;0;3;0
12058;2;0;4;7;0;0;1;0;5;0;5;0
12059;4;1;0;16;1;0;1;1;0;0;5;0
12060;4;0;2;1;1;0;1;1;5;0;3;0
12061;2;1;4;5;0;0;1;1;1;0;3;0
12062;1;1;0;14;1;0;1;0;2;0;2;0
12063;1;1;5;15;1;0;1;0;2;1;4;0
12064;4;2;7;17;1;0;1;1;3;1;0;0
12065;4;2;2;13;1;0;1;1;2;0;2;0
12066;0;0;9;15;1;0;1;0;2;1;4;0
12067;0;0;2;2;1;0;1;0;0;1;6;0
12068;4;2;6;2;1;0;1;1;5;0;2;0
12069;1;0;5;11;0;0;1;0;4;1;2;0
12070;2;2;1;6;0;0;1;1;0;1;1;0
12071;4;2;5;22;0;0;1;0;3;1;5;0
12072;2;2;1;1;0;0;1;1;2;0;1;0
12073;4;2;8;5;1;0;1;1;2;1;3;0
12074;2;0;7;4;1;0;1;1;3;0;1;0
12075;2;1;9;7;0;0;1;0;3;0;6;0
12076;1;2;7;7;1;0;1;0;3;0;3;0
12077;2;2;1;8;0;0;1;0;4;1;4;0
12078;1;1;1;19;0;0;1;1;0;1;3;0
12079;4;1;5;7;1;0;1;1;3;1;0;0
12080;3;0;2;3;1;0;1;1;3;1;4;0
12081;3;0;9;3;1;0;1;1;0;0;4;0
12082;2;2;8;5;1;0;1;1;1;1;2;0
12083;3;1;6;19;1;0;1;0;1;1;4;0
12084;4;0;7;6;1;0;1;0;5;0;5;0
12085;4;2;7;4;1;0;1;1;4;1;1;0
12086;1;1;0;14;0;0;1;0;1;1;0;0
12087;0;2;3;7;1;0;1;0;4;0;1;0
12088;4;0;1;3;1;0;1;1;1;0;4;0
12089;1;0;3;5;1;0;1;0;4;1;6;0
12090;0;0;6;13;0;0;1;0;5;0;0;0
12091;4;2;8;12;1;0;1;1;2;1;0;0
12092;2;0;4;19;0;0;1;1;0;0;3;0
12093;3;0;4;10;1;0;1;0;0;1;6;0
12094;0;1;6;4;1;0;1;1;4;0;5;0
12095;3;0;4;15;1;0;1;0;4;0;6;0
12096;2;1;3;14;1;0;1;0;0;1;6;0
12097;4;2;7;8;0;0;1;0;3;0;5;0
12098;1;1;6;13;1;0;1;1;1;0;1;0
12099;1;2;1;6;1;0;1;1;3;0;4;0
12100;3;1;0;12;1;0;1;0;2;0;2;0
12101;2;2;0;1;0;0;1;0;3;0;6;0
12102;4;0;3;20;1;0;1;0;5;1;2;0
12103;4;1;5;5;0;0;1;1;2;1;5;0
12104;0;2;5;4;1;0;1;1;2;0;1;0
12105;4;0;7;11;0;0;1;0;5;1;4;0
12106;3;0;4;4;1;0;1;0;4;1;3;0
12107;0;1;6;15;0;0;1;0;3;0;0;0
12108;2;0;3;22;0;0;1;1;5;0;0;0
12109;1;0;7;15;1;0;1;1;3;0;3;0
12110;3;1;6;7;1;0;1;0;4;1;6;0
12111;2;2;3;23;1;0;1;1;4;1;2;0
12112;3;1;7;15;1;0;1;1;4;0;5;0
12113;4;2;0;9;1;0;1;1;5;0;5;0
12114;0;2;4;14;0;0;1;1;2;0;0;0
12115;4;0;2;6;1;0;1;1;5;0;4;0
12116;3;0;6;5;0;0;1;1;4;0;0;0
12117;0;1;1;14;0;0;1;1;1;0;4;0
12118;3;1;7;20;1;0;1;0;0;0;5;0
12119;4;1;1;22;1;0;1;1;1;1;3;0
12120;0;2;1;10;1;0;1;1;1;0;1;0
12121;3;1;1;1;0;0;1;0;0;0;3;0
12122;0;2;3;4;1;0;1;1;3;1;3;0
12123;2;0;2;5;1;0;1;0;0;1;2;0
12124;0;2;8;10;1;0;1;0;0;1;3;0
12125;1;2;7;21;1;0;1;1;4;0;1;0
12126;2;1;2;0;1;0;1;1;5;1;3;0
12127;4;0;8;11;1;0;1;1;5;0;6;0
12128;1;2;1;23;0;0;1;1;2;0;1;0
12129;1;2;4;23;1;0;1;1;3;1;3;0
12130;2;1;7;23;0;0;1;1;1;0;0;0
12131;0;1;3;11;1;0;1;1;4;1;3;0
12132;0;2;1;3;1;0;1;1;5;1;1;0
12133;3;2;6;2;1;0;1;1;1;1;1;0
12134;0;0;3;12;0;0;1;0;2;0;3;0
12135;2;2;0;22;0;0;1;0;1;1;3;0
12136;0;0;3;12;1;0;1;1;4;0;6;0
12137;1;2;4;20;1;0;1;1;3;1;4;0
12138;2;2;8;16;0;0;1;1;1;0;0;0
12139;1;1;2;6;0;0;1;0;0;1;3;0
12140;0;0;8;14;1;0;1;0;3;1;3;0
12141;3;2;7;11;0;0;1;1;0;1;0;0
12142;2;2;0;5;0;0;1;1;2;0;5;0
12143;1;2;7;19;1;0;1;0;5;0;2;0
12144;2;1;6;13;0;0;1;1;0;0;2;0
12145;3;2;4;1;1;0;1;1;1;1;2;0
12146;3;0;5;16;0;0;1;1;3;1;6;0
12147;3;2;4;8;0;0;1;1;4;1;2;0
12148;1;1;4;2;0;0;1;1;0;1;2;0
12149;1;1;2;9;1;0;1;1;1;0;4;0
12150;4;1;0;8;1;0;1;0;1;0;2;0
12151;2;2;4;13;1;0;1;1;0;0;6;0
12152;0;2;3;7;1;0;1;1;1;0;2;0
12153;2;1;9;9;0;0;1;0;2;0;6;0
12154;2;0;5;23;0;0;1;1;2;1;2;0
12155;3;1;3;5;0;0;1;1;2;0;2;0
12156;1;1;3;23;0;0;1;0;0;1;4;0
12157;4;0;9;11;0;0;1;0;1;0;2;0
12158;0;2;4;16;0;0;1;0;5;1;4;0
12159;0;1;5;11;0;0;1;0;3;0;2;0
12160;2;1;7;13;0;0;1;0;2;1;2;0
12161;2;1;4;12;0;0;1;1;5;1;3;0
12162;1;2;2;15;0;0;1;0;3;0;5;0
12163;3;1;9;11;0;0;1;1;2;1;1;0
12164;1;2;7;11;0;0;1;1;1;0;6;0
12165;2;1;6;8;1;0;1;1;0;1;4;0
12166;3;0;7;22;1;0;1;0;1;0;3;0
12167;3;2;3;22;0;0;1;0;2;1;3;0
12168;0;0;1;6;1;0;1;1;4;1;2;0
12169;1;1;8;19;1;0;1;1;5;1;1;0
12170;3;0;0;9;1;0;1;1;0;0;2;0
12171;4;2;0;6;1;0;1;1;5;0;0;0
12172;1;1;0;9;0;0;1;0;0;1;4;0
12173;4;2;0;14;1;0;1;0;0;0;0;0
12174;3;0;9;7;0;0;1;1;1;1;4;0
12175;0;0;2;13;1;0;1;1;3;0;5;0
12176;2;2;1;12;0;0;1;0;3;0;2;0
12177;0;2;3;2;0;0;1;1;4;0;6;0
12178;2;2;0;22;1;0;1;0;1;0;5;0
12179;0;0;4;15;0;0;1;1;0;0;0;0
12180;4;2;6;11;0;0;1;0;3;0;0;0
12181;1;1;8;0;1;0;1;0;4;0;3;0
12182;0;2;5;4;0;0;1;0;1;0;6;0
12183;4;0;0;9;0;0;1;0;5;1;3;0
12184;4;0;3;1;1;0;1;1;1;1;5;0
12185;4;1;6;14;1;0;1;0;2;0;3;0
12186;2;2;3;12;0;0;1;1;2;1;2;0
12187;2;0;1;21;1;0;1;0;5;1;3;0
12188;4;0;6;5;1;0;1;1;2;1;0;0
12189;3;2;4;17;0;0;1;1;5;1;2;0
12190;0;0;8;19;1;0;1;1;0;1;1;0
12191;0;0;0;20;1;0;1;0;4;0;1;0
12192;4;2;4;0;0;0;1;1;5;0;3;0
12193;2;0;0;7;1;0;1;0;5;1;2;0
12194;0;1;1;21;1;0;1;1;2;0;0;0
12195;2;1;3;21;0;0;1;1;4;0;4;0
12196;0;0;8;23;1;0;1;1;2;0;6;0
12197;4;0;9;22;1;0;1;0;2;1;4;0
12198;1;0;8;15;1;0;1;1;2;0;5;0
12199;4;1;9;15;1;0;1;1;5;0;6;0
12200;4;1;9;5;0;0;1;0;5;1;2;0
12201;1;0;8;23;0;0;1;1;4;0;0;0
12202;3;0;7;18;1;0;1;0;0;0;2;0
12203;4;2;9;12;0;0;1;1;0;0;1;0
12204;3;2;0;0;0;0;1;1;2;0;6;0
12205;0;1;4;12;1;0;1;1;1;1;6;0
12206;3;2;7;9;0;0;1;0;2;1;0;0
12207;3;2;2;5;0;0;1;1;0;1;1;0
12208;4;2;2;10;1;0;1;0;2;1;4;0
12209;4;2;1;20;1;0;1;0;4;1;4;0
12210;0;0;0;21;0;0;1;0;5;0;4;0
12211;3;2;6;2;0;0;1;1;4;1;2;0
12212;4;1;3;7;0;0;1;1;1;1;6;0
12213;1;1;4;12;1;0;1;1;1;0;3;0
12214;2;2;9;17;0;0;1;0;1;0;5;0
12215;3;1;7;11;0;0;1;1;3;1;2;0
12216;0;1;0;16;1;0;1;0;4;1;6;0
12217;4;1;8;16;0;0;1;1;1;0;2;0
12218;0;2;5;0;0;0;1;1;5;1;4;0
12219;3;0;3;17;0;0;1;0;2;0;5;0
12220;3;0;2;14;0;0;1;0;5;1;4;0
12221;2;0;9;2;1;0;1;0;1;1;2;0
12222;1;0;7;10;0;0;1;0;0;1;4;0
12223;3;0;0;17;1;0;1;0;0;0;4;0
12224;1;2;9;18;0;0;1;0;1;0;3;0
12225;4;2;2;2;0;0;1;1;0;0;5;0
12226;1;0;2;23;0;0;1;0;3;1;5;0
12227;0;0;1;0;0;0;1;1;4;1;5;0
12228;1;0;5;15;1;0;1;0;2;0;0;0
12229;0;2;6;4;1;0;1;1;1;0;0;0
12230;2;2;8;7;1;0;1;1;2;1;1;0
12231;1;0;8;11;1;0;1;0;3;1;4;0
12232;3;0;8;8;0;0;1;0;4;1;5;0
12233;3;2;0;17;1;0;1;0;1;0;2;0
12234;3;2;1;18;1;0;1;1;2;1;4;0
12235;4;2;6;14;1;0;1;0;5;1;6;0
12236;1;1;8;21;1;0;1;0;5;1;3;0
12237;1;1;9;14;0;0;1;0;1;0;6;0
12238;3;1;2;9;0;0;1;0;2;1;6;0
12239;2;0;7;23;0;0;1;1;4;1;2;0
12240;3;0;8;3;0;0;1;1;0;1;1;0
12241;3;0;7;8;1;0;1;0;3;0;1;0
12242;0;1;6;23;0;0;1;1;1;1;1;0
12243;0;0;4;14;1;0;1;0;0;1;6;0
12244;1;1;4;22;1;0;1;0;4;1;3;0
12245;3;1;1;8;0;0;1;0;1;1;0;0
12246;2;2;0;2;1;0;1;1;2;0;0;0
12247;0;0;0;4;1;0;1;1;2;1;4;0
12248;2;1;0;5;0;0;1;1;4;0;6;0
12249;0;1;2;19;1;0;1;1;0;0;5;0
12250;4;2;0;6;1;0;1;0;2;0;4;0
12251;0;2;1;2;1;0;1;0;5;1;4;0
12252;1;1;3;1;0;0;1;0;3;0;1;0
12253;4;1;5;23;0;0;1;1;2;0;5;0
12254;2;1;3;22;1;0;1;1;1;1;2;0
12255;2;1;2;16;1;0;1;0;4;0;5;0
12256;3;0;3;7;0;0;1;1;3;1;6;0
12257;4;1;2;3;0;0;1;0;3;0;4;0
12258;3;1;4;10;0;0;1;1;5;0;0;0
12259;2;0;0;6;0;0;1;0;1;1;4;0
12260;3;0;1;16;1;0;1;0;2;1;6;0
12261;2;0;9;9;0;0;1;0;3;1;4;0
12262;2;0;8;18;1;0;1;1;1;0;2;0
12263;3;1;9;3;0;0;1;0;5;1;4;0
12264;3;2;5;19;0;0;1;1;3;0;4;0
12265;2;2;3;10;0;0;1;0;4;0;3;0
12266;4;2;9;19;0;0;1;0;0;0;4;0
12267;3;1;4;7;0;0;1;0;2;0;4;0
12268;0;0;9;11;0;0;1;0;5;1;1;0
12269;4;0;8;8;0;0;1;1;4;1;4;0
12270;1;0;2;4;0;0;1;1;3;1;2;0
12271;0;2;8;6;1;0;1;0;2;1;1;0
12272;4;2;9;16;0;0;1;0;0;0;4;0
12273;0;1;0;0;0;0;1;0;0;0;1;0
12274;1;1;8;5;1;0;1;1;1;0;5;0
12275;0;2;3;4;0;0;1;0;0;0;2;0
12276;0;2;7;23;0;0;1;1;5;0;0;0
12277;0;0;7;12;0;0;1;1;4;0;1;0
12278;3;0;5;8;0;0;1;0;1;0;3;0
12279;1;0;1;8;1;0;1;0;1;1;1;0
12280;0;1;5;3;0;0;1;0;3;1;5;0
12281;4;2;4;12;1;0;1;0;1;1;1;0
